,id,name,website,phone,email,description
794,842257248RR0001,ACHIEVERS FAITH INTERNATIONAL MINISTRIES,WWW.ACHIEVERSFAITHINTERNATIONALMINISTRIES.COM,phone number,email,"Held Church Services, Ministered and provided food, clothing and shelter to the needy. Organized various prayer meetings, conferences and crusades at different places and locations."
795,842930349RR0001,ALL SAINTS OF NORTH AMERICA ORTHODOX CHURCH OF HAMILTON,WWW.ASNA.CA,phone number,email,THE PARISH CONTINUED TO PROVIDE CHRISTIAN EDUCATION AND EVANGELIZATION FOR ITS MEMBERS AS PER NORMAL
796,843182197RR0001,614 Church,WWW.614CHURCH.COM,phone number,email,"Conducted prayer meetings and worship services. Assisted low-income immigrants with food, clothing and toys at Christmas and throughout the year. Distributed bibles and other Christian literature in various languages. Provided support and advocacy for those in the neighborhood. Online ministry"
797,843912445RR0001,Assemblée chértienne évangélique le refuge de paix,,phone number,email,"PROMOUCOIR LA RELIGION AUPRÈS DE NOS MEMBRES OU DE LA POPULATION EN PRÊCHANT ET EN SOUTENANT LES ENSEIGNEMENTS BIBLIQUE. PROMOUVOIR LA RELIGION AUPRÈS DE NOS MOMBRES OU DE LA POPULATION EN ÉTABLISSANT, EN ENTRETENANT ET EN FINANÇANT UN LIEU DE CULTE AINSI QUE LES SERVICES CONFORMÉMENT AUX DOGMES ET AUX DOCTRINES DE LA FOI CHRÉTIENNE. PROMOUVOIR LA RELIGION AUPRÈS DE NOS MEMBRES OU DE LA POPULATION EN FINANÇANT ET EN GÉRANT DES MISSIONS, AINSI QU'EN SUBVENANT AUX BESOINS DES MISSIONNAIRES AFIN DE PROPAGER LA BONNE NOUVELLE DE L'ÉVANGILE."
798,844273961RR0001,AMBASSADOR BAPTIST CHURCH INC.,,phone number,email,"SUNDAY MORNING WORSHIP PROGRAMS ARE HELD EVERY WEEK. THESE CONSIST OF WORSHIO THROUGH MUSIC, AND THE PREACHING AND TEACHING OF THE WORLD OF GOD. BIBLE STUDY AND PRAYER MEETINGS OCCUR WEDNESDAYS. THE MEETINGS ARE ATTENDED BY MEMBERS AND ANYONE ELSE WHO WISHES TO ATTEND."
799,844290478RR0001,APOSTOLIC INDEPENDENT CHURCH,,phone number,email,"Worship God by holding Christian services; Provide ministries of Jesus Christ; Retrieve for women and men; helping and contributing to other charitable organisations such as: Red Cross, Mission Services of London, World Vision, etc."
800,844795104RR0001,ASSEMBLÉE DU PEUPLE DE DIEU,,phone number,email,INACTIVITÉ TEMPORAIRE.
801,845896638RR0001,ANTIOCH REFORMATION MINISTRY,WWW.ANTIOCHMINISTRY.ORG,phone number,email,"PRAYER, COUNSELING, COACHING AND LEADERSHIP TRAINING, FOOD AND CLOTHING DISTRIBUTION TO THE NEEDY"
802,845941749RR0001,ASSEMBLEE EVANGELIQUE PENTECOSTALE,,phone number,email,CULTES HEBDOMADAIRES - VISITES DE FAMILLES - RÉUNIONS D'AFFAIRES ACTIVITIÉS SOCIALES ET MISSIONNAIRES - RENCONTRES CULTURELLES.
803,846323160RR0001,ASSEMBLEE EVANGELIQUE BON SAMARITAIN,WWW.LTP-QUEBEC.CA WWW.EDITIONSSAMY.CA,phone number,email,- ENSEIGNEMENT ET PRODUCTION DE MATÉRIEL BIBLIQUE - RÉUNIONS DE PRIÈRE - EVANGELISATION
804,846353472RR0001,ANGLICAN CHURCH OF THE REDEEMER INC.,WWW.ANGLICANCHURCHREGINA.COM,phone number,email,Christian Church Serving the Community
805,846641868RR0001,Assemblée Jésus-Christ le Fondement/ Jesus-Christ the Found ation Assembly,,phone number,email,PROCLAMER L'ÉVANGILE DE JÉSUS-CHRIST À TOUS.
806,848101267RR0001,ADONAI MINISTRIES,,phone number,email,"-PREACH AND ADVANCE THE TEACHINGS OF THE CHRISTIAN FAITH, TENNETS, DOCTRINES, OBSERVANCES AND CULTURE -ESTABLISH AND MAINTAIN A RELIGIOUS SCHOOL TO INSTRUCT CHILDREN AND ADULTS IN THE CHRISTIAN FAITH -SUPPORT AND MAINTAIN MISSIONS AND MISSIONARIES IN ORDER TO PROPOGATE THE FAITH"
807,848453460RR0001,Armée des Rachetés,,phone number,email,"ENSEIGNEMENT BIBLIQUE, ÉVANGÉLISATION, PRÉDICATION DE LA PAROLE, AIDE À L'INSERTION SOCIALE"
808,848640298RR0001,A BLAZE OF GLORY MINISTRIES,,phone number,email,CHARITABLE ORGANIZATION ENGAGED IN CONDUCTING EVANGELISTIC CAMPAIGNS WORSHIP SERVICES PRAYER MEETINGS
809,848700365RR0001,Association de l'eau vivante internationale / Living Waters international fellowship,,phone number,email,"THE CHARITY IS A CHURCH SERVING THE PHILIPINOCOMMUNITY IN MONTREAL, QUEBEC. THE CHARITY PROVIDES A SUNDAY SCHOOL PROGRAM FOR THE YOUTH OF THE COMMUNITY"
810,849934872RR0001,ABERDEEN BAPTIST CHURCH,WWW.AFBC.BC.CA,phone number,email,
811,850021429RR0001,Albright Church Inc.,WWW.ALBRIGHTCHURCH.COM,phone number,email,"Provide Christian education weekly. Weekly Worship Services. Provide ministries for Men, Women, Young Adults, Youth, Children and Families weekly and monthly. Offer support groups for marriage, bereavement, divorce, addictions. Provide Pastoral Care. Provide funds for Missionary activities. Provide support for local community initiatives. Run recreation programs weekly. Run summer camp activities for recreation and religious programs. Provide benevolence assistance on an 'as needed' basis. Assist with Refugee Sponsorship."
812,850582669RR0001,Assemblée Rocher du Salut/Assembly Rock of Salvation,WWW.ROCHERDUSALUT.ORG,phone number,email,"Nous tenons des services religieux toutes les semaines. Nous organisons des événements à caractère religieux: Festival gospel, spectacles des talents... Nous apportons une assistance aux personnes et aux familles. Nous donnons des formations chrétiennes aux membres. Nous organisons des repas de fraternité. Nous soutenons les ?uvres missionnaires locales et étrangères. Nous soutenons et assistons les nouveaux arrivants dans certaines de leurs démarches."
813,850841446RR0001,Abundant Life Christian Ministries Inc.,,phone number,email,"Programs are designed to preach, teach and support an outreach initiative in accordance with the doctrines and principles of the Christian bible. Community Outreach for elderly ones"
814,851223495RR0001,Action Missionnaire Peuple Acquis (AMIPAC),,phone number,email,S/O
815,851852517RR0001,All Saints Orthodox Church,,phone number,email,"WE HOLD WEEKLY CHURCH SERVICES, CHOIR PRACTICES, BOOK STUDY SESSIONS PROVIDING TEACHING AND PRACTICES OF THE ORTHODOX CHRISTIAN FAITH INCLUDING BAPTISMS AND FUNERALS"
816,851943019RR0001,ALMA BIBLE CHURCH,WWW.ALMABIBLECHURCH.CA,phone number,email,"SUNDAY SERVICES FOR WORSHIP AND RELIGIOUS INSTRUCTION. SUNDAY SCHOOL FOR CHILDREN AND YOUTH, NURSERY FOR VERY YOUNG. ONE WEEK SUMMER VBS PROGRAM FOR CHILDREN AGES 5-12. WEEK NIGHT ACTIVITIES INCLUDE SOCIAL/RECREATIONAL PROGRAMS IN A CHRISTIAN ATMOSPHERE FOR YOUTH AND YOUNG ADULTS, ADULT BIBLE STUDIES. SUPPORT OF MISSION WORK IN CANADA AND AROUND THE WORLD. SERVICES AND PROGRAMS OPEN TO THE PUBLIC WITHOUT CHARGE"
817,852752690RR0001,Assemblée Chrétienne de Rouyn-Noranda,WWW.AC-RN.NET,phone number,email,"NOUS OFFRONS DES SERVICES D?ENSEIGNEMENT BIBLIQUE ET ÉVANGÉLIQUE AUX FEMMES, AUX HOMMES, AUX JEUNES ET AUX ADOLESCENTES ET AUX ENFANTS À TOUTES LES SEMAINES."
818,853062362RR0001,ACTS 29 INCORPORATED,WWW.ACTS29.CA,phone number,email,"WEEKLY MEETINGS FOR WORSHIP; PRAYER MEETINGS; BI-WEEKLY BIBLE STUDY MEETINGS. WE PROVIDE PASTORAL CARE, OCCASIONAL BARBECUES, PICNICS, CHRISTMAS PARTY, YOUNG ADULT MEETINGS, ETC. WE ALSO HOLD ANNUAL TEACHING CONFERENCES, GROUP MEETINGS; MEN'S AND WOMEN'S MEETINGS, YOUTH MEETINGS; AND SUPPORTING NEW CHURCH PLANTS."
819,853410967RR0001,APOSTLES DOCTRINAL END-TIME MINISTRY OF JESUS CHRIST,,phone number,email,1. PASTORING AVAILABLE BUT NO SPACE TO HAVE MEETINGS AND CLIENTS STILL SCARED BECAUSE OF THE COVID PANDEMIC 2. INDIVIDUAL AND FAMILY COUNSELLING AVAILABLE BUT NO ACTION BECAUSE OF COVID 3. ASSISTING THE POOR WITH FOOD AND CLOTHING: NO ACTIVITY BECAUSE OF COVID
820,854257003RR0001,ALGONQUIN COLLEGE CAMPUS MINISTRY,WWW.ALGONQUINCOLLEGE.COM/CAMPUS-MINISTRY,phone number,email,"OFFERS ALL STUDENTS AND STAFF: CHRISTIAN COUNSELLING, PRAYER, BIBLE STUDY, AND FELLOWSHIP: SEEKS TO STRENGTHEN AND SUPPORT THE CHRISTIAN COMMUNITY, WHILE RESPECTING AND ENGAGING PEOPLE OF OTHER FAITHS."
821,854303583RR0001,1st apostolic church of yellowknife,,phone number,email,"CONDUCT CHURCH SERVICES, SUNDAY SCHOOL, BIBLE STUDIES AND CHURCH EVENTS."
822,854346905RR0001,ABOVE ALL CHRISTIAN GATHERING,WWW.ABOVEALLCHRISTIAN.ORG,phone number,email,"HOLD HOLDS WORSHIP SERVICES THREE TIMES A WEEK. PROVIDE MINISTRIES FOR CHILDREN, MEN & WOMEN WEEKLY. GIVE PASTORAL CARE TO OVER 350 MEMBERS. ORGANIZES A MONTHLY CRUSADE PRAYER PROGRAM-- ""RISE AND SHRINE"". RUN CAMPS FOR RELIGIOUS AND RECREATIONAL PROGRAMS. RUN FOOD BANK AND CLOTHING GIVE-AWAY PROGRAMS. HOLD A BI-MONTHLY DELIVERANCE SPIRITUAL PROGRAM. OPERATE AN EVANGELICAL SOUL-WINNING WEEKLY PROGRAM. PUBLISH A QUARTERLY EVANGELICAL JOURNAL-MAGAZINE."
823,854752532RR0001,ASSEMBLEE EVANGELIQUE DE L'ARRIERE SAISON D'OTTAWA/OTTAWA GOSPEL ASSEMBLY OF LATTER RAIN,,phone number,email,GROUPE DE PRIÈRE AVEC LES DAMES
824,855856431RR0001,APOSTOLIC MINISTRIES OF THE NAME OF JESUS CHRIST INC.,,phone number,email,"PROVIDED RELIGIOUS CEREMONIES, INSTRUCTIONS AND OUTREACH"
825,855913869RR0001,ABOUNDING GRACE BAPTIST CHURCH,,phone number,email,WE BEGAN SUNDAY AND WEDNESDAY BIBLE STUDIES.
826,856036587RR0001,APOSTOLIC BIBLE CHURCH OF ALBERTA,WWW.ABC-EDM.COM,phone number,email,ALL SAT & SUN WORSHIP SERVICE IN PERSON & WEBEX. BIBLE STUDIES ON WEBEX. SUNDAY SCHOOL IN PERSON.
827,856164082RR0001,ALTONA BAPTIST CHURCH,,phone number,email,CHURCH ESTABLISHMENT AND GROWTH. SERVIECS ON SUNDAY SAND WEDNESDAYS.
828,856217906RR0001,AGAPE MISSION OF CANADA,,phone number,email,"-FOOD BANK AND FREE LUNCH PROGRAM TWICE A WEEK FOR THE PEOPLE IN NEED. -ESTABLISH, MAINTAIN AND OPERATE A CHRISTIAN CHURCH AND TEACH THE BIBLE. -CONDUCT CLASSES FOR RELIGIOUS EDUCATION. -TRAIN, DISPATCH MISSIONARIES AND PROVIDE SUPPORT FOR MISSIONARIES. -PROVIDE CHRISTIAN COUNSELLING SERVICES TO FAMILIES WITH SUPPORT PROGRAMS FOR SINGLE PARENT FAMILIES. -PROVIDE INTERPRETATION SERVICES IN SOCIAL SERVICE SETTINGS."
829,856355029RR0001,APOSTOLIC CHRIST THE SAVIOUR FELLOWSHIP UNITED PENTECOSTAL CHURCH INTERNATIONAL,,phone number,email,"HOLD CHURCH SERVICES ON SUNDAY, SUNDAY SCHOOL, YOUTH EVENTS, BIBLE STUDIES."
830,856803978RR0001,Assemblée Evangélique de Montréal,,phone number,email,"L'ORGANISME A POUR OBJECTIF DE FOURNIR DE L'ENSEIGNEMENT RELIGIEUX ET ÉVANGÉLIQUE. L'ASSEMBLÉE ÉVANGÉLIQUE DE MONTRÉAL EST UN ORGANISME SANS BUT LUCRATIF AU SENS DE LA LOI DE L'IMPÔT SUR LE REVENU. RENDRE DES VISITES À DOMICILE AUX MEMBRES EN DIFFICULTÉ, OFFRIR DE L'ASSISTANCE AUX MEMBRES, ASSURER UN SUIVI AUPRÈS DE LA CLIENTÈLE DE L'ORGANISME. ORGANISER DES ACTIVITÉS SOCIALES ET RELIGIEUSES POUR LES JEUNES, SORTIES RÉCRÉATIVES ETC. NOUS OFFRONS AUSSI DE L'AIDE AUX DEVOIRS POUR LES JEUNES AYANT BESOIN ET UN CAMP MUSICAL ANNUEL AFIN DE PRÉVENIR ET DE RÉDUIRE LA DÉLINQUANCE AU SEIN DE LA COMMUNAUTÉ."
831,858391733RR0001,ARABS FOR JESUS - ARABES POUR JÉSUS,,phone number,email,No new programs are planned at this time.
832,858721608RR0001,"ASSEMBLEE LES MESSAGERS DE JESUS-CHRIST, MINISTERE INTERNATI",,phone number,email,L'ORGANISME EXERCE SES ACTIVITÉS DANS LE DOMAINE DE L'ÉVANGÉLISATION ET L'ENTRAIDE AU SEIN DES COMMUNAUTÉS CHRÉTIENNES.
833,860155993RR0001,ASSEMBLY OF GOD EVANGELICAL MISSION COMMUNITY CHURCH,WWW.EVANGELICALMISSION.COM,phone number,email,"WE HOLD WORSHIP SERVICES WEEKLEY WE PROVIDE MINISTRIES FOR WOMEN, MEN, YOUTH, AND CHILDREN WEEKLEY WE GIVE PASTORAL CARE. SUNDAY - WORSHIP TUESDAY - BIBLE STUDY WENDNESDAY - PRAYER MEETING THURSDAY - OUTREACH VISITATION FRIDAY - CARE GROUP / YOUTH FELLOWSHIP SATURDAY - MUSIC PRACTICE"
834,860699164RR0001,ALPHA KOREAN UNITED CHURCH,WWW.AKUC.ORG,phone number,email,SUNDAY WORSHIP AND SUNDAY SHCOOL BIBLE CLASS FOR ALL AGES. SATURDAY SUNRISE PRAYERS SERVICE. ENGLISH TEACHING FOR ALL NEW MEMBERS. KOREAN LANGUAGE LESSONS FOR CHILDREN AND ADULTS. INTRODUCTION OF CANADIAN CULTURE FOR VISA STUDENTS AND MENTORING PROGRAM FOR YOUTH GROUPS. SENIOR PROGRAM FOR TECHNICAL LESSONS AND AEROBIC EXERCISE.
835,861091981RR0001,ANGLICAN NETWORK IN CANADA,WWW.ANGLICANNETWORK.CA,phone number,email,"1. PREACHING AND TEACHING THE GOSPEL OF JESUS CHRIST 2. OVERSEEING THE SPIRITUAL DEVELOPING THE SPIRITUAL DIRECTION OF THIS NATIONAL DIOCESE AND ITS CONGREGATONS 3. OVERSIGHT OF PARISH MINISTRY DEVELOPMENT AND IMPLEMENTATION 4. EVALUATING/ACCEPTING POTENTIAL MEMBER PARISHES, LICENSING CLERGY, INITIATING CHURCH PLANTS 5. TRAINING/DEVELOPMENT CONFERENCES FOR CLERGY AND LAY LEADERSHIP OF MEMBER PARISHES"
836,861370997RR0001,ANTIOCHIAN ORTHODOX CHURCH OF THE ANNUNCIATION,,phone number,email,"THE ANTICHIAN ORTHODOX CHURCH OF THE ANNUNICATION IS A CHRISTIAN CHURCH WHERE PEOPLE OF DIVERSE BACKGROUNDS COME TO WORSHIP IN UNITY OF FAITH. THE CHURCH HOLDS MULTIPLE SERVICES EVERY WEEK ALONGSIDE MANY SOCIAL ACTIVATES. THE CHURCH PROVIDES ITS PARISHIONERS WITH SPIRITUAL GUIDANCE AND MENTAL SUPPORT. THE CHURCH HAS MULTIPLE ACTIVE MINISTRIES; SUCH AS SUNDAY SCHOOL, YOUTH ADULTS GROUP, FAMILIES BIBLE STUDY GROUP, LADIES BIBLE STUDY GROUP. THE CHURCH HAS MANY MEMBERS WHO ARE NEWLY-IMMIGRATED AND NEW CANADIANS, WHOM THE CHURCH STAFF SUPPORT AND HELP THEM SETTLE IN THEIR NEW LIVES. MOREOVER, THE CHURCH STAFF ALONGSIDE THE PASTOR LOOK AFTER THE NEEDS OF THE PARISHIONERS; VISITING THE SICK AND ELDERLY, AND SUPPORTING THOSE WHO ARE IN FINANCIAL DISTRESS."
837,861458263RR0001,AIRPORT CHARITABLE TRUST,,phone number,email,"THE ADVANCEMENT OF RELIGION THROUGH THE OPERATION OF A CHURCH AND PROVISION OF RELIGIOUS INSTRUCTION. THE ADVANCEMENT OF EDUCATION AND INSTRUCTION THROUGH THE OPERATION OF A SCHOOL. THE RELIEF OF POVERTY THROUGH THE PROVISIONS OF FOOD, CLOTHING AND TEMPORARY SHELTER TO PERSONS IN NEED OF SUCH ASSISTANCE BECAUSE OF THEIR IMPOVERISHED STATE."
838,861552792RR0001,ABUNDANT LIFE WORSHIP CENTRE,,phone number,email,CHURCH MEETINGS & OUTREACH PROGRAMS
839,861638286RR0001,Arabic Gospel Church / Eglise Arabe de L'Evangile,,phone number,email,"- Communion and Worship service - Bible study, and Prayer meeting - Youth ministry - Children's program: Sunday school, Nursery, Friday activity night, Summer day camp - Online Ministry: Live streaming of church services; Worship service, Bible study, Prayer, and Youth ministries. - Teens ministry"
840,862006202RR0001,ASSEMBLEE VIE ABONDANTE DE GATINEAU,,phone number,email,"LIEU DE CULTE, PROMOUVOIR LA PAROLE DE DIEU PAR L'ENSEIGNEMENT DE LA BIBLE LE DIMANCHE ET DURANT LA SEMAINE. ORGANISME MISSIONNAIRE ET E'ÉVANGÉLISATION. FORMATION THÉOLOGIQUES DES FIDÈLES ET DES MISSIONAIRES. ENSEIGNEMENT BIBLIQUE ET DISTRIBUTION DE LITTERATURE CHRÉTIENNE."
841,862206349RR0001,ACTION MISSIONNAIRE MULTICULTURELLE,,phone number,email,"ORGANISER, ADMINISTRER ET MAINTENIR UNE ÉGLISE ÉVANGÉLIQUE ET PROCLAIMER L'ÈVANGILE DE JÉSUS-CHRIST À TOUS LES HOMMES."
842,862623527RR0001,ASIA MISSION CENTER INTERNATIONAL,WWW.ASIAMISSION.ORG,phone number,email,"TO EDUCATE, EQUIP AND SUPPORT NATIONAL CHRISTIAN LEADERS TO ALLOW THEM TO SERVE THE ASIAN COMMUNITY SO THAT THEY MIGHT KNOW THE GOSPEL OF CHRIST."
843,862670296RR0001,ABIDING PLACE MINISTRIES,,phone number,email,AIDING PLACE MINISTRIES HOLD A SUNDAY MORNING WORSHIP SERVICE AND ALSO A MID-WEEK EVENING OF PRAYER AND FELLOWSHIP
844,863001293RR0001,ALL SAINTS TRADITIONAL ANGLICAN CHURCH RENFREW,ALLSAINTSCALGARY.CA,phone number,email,"REGULAR WORSHIP SERVICES, BIBLE STUDY, ALSO, SOME OF THE ONGOING OUTREACH ACTIVITIES INCLUDE: AA MEETINGS (4NIGHTS PER WEEK, MARTIAL ARTS CLASSES (2DAY PER WEEK), EMOTIONS ANONYMOUS, ORANGE LODGE MEETINGS, T.O.P.S. (TAKE OFF POUNDS SENSIBLY), WOMEN'S ABUSE RECOVERY IN UNITY GROUPS, SUPPORTING THE VETERAN'S FOOD BANK,AND SUPPORTING THE ALL SOULS ANGLICAN CHURCH OUT OF NIGERIA AS AN ANGLICAN MISSION PARISH IN OUR BUILDING ON SUNDAYS. IN 2022 WE INVITED THE COMMUNITY TO ATTEND A TURKEY DINNER CELEBRATING OUR 60TH ANNIVERSARY."
845,863981759RR0001,ASPENHEIM COLONY OF HUTTERIAN BRETHREN,,phone number,email,"THE ADVANCEMENT OF RELIGION THROUGH THE OPERATION OF A CHURCH AND PROVISION OF RELIGIOUS INSTRUCTION. 2. THE ADVANCEMENT OF EDUCATION THROUGH THE OPERATION OF A SCHOOL. 3. THE RELIEF OF POVERTY THROUGH THE PROVISIONS OF FOOD, CLOTHING AND TEMPORARY SHELTER TO PERSONS IN NEED OF SUCH ASSISTANCE BECAUSE OF THEIR IMPOVERISHED STATE."
846,864141221RR0001,ALLISTON PENTECOSTAL CHURCH,,phone number,email,"CHURCH SERVICES FOR ALL AGES; SPIRITUAL ENCOURAGEMENT SPECIAL NEEDS GROUPS; YOUTH GROUP SERVICES AND SUPPORT; CHILDREN'S SERVICES, ENTERTAINMENT AND SPECIAL EVENTS FUNERALS; WEDDINGS; BAPTISMAL SERVICES AND DEDICATIONS EDUCATIONAL OPPORTUNITIES AND COURSES IN CONJUNCTION WITH BIBLE COLLEGE"
847,864972229RR0001,ALL SAINTS OF ALASKA AND ST. ARSENY ORTHODOX CHRISTIAN CHURCH SOCIETY,allsaintsofalaska.ca,phone number,email,WEEKLY WORSHIP SERVICES; SPECIAL FEAST AT WORSHIP SERVICES; CHILDREN'S SUNDAY SCHOOL; OUTREACH/EVANGELISM; VISITING THE SICK; LIBRARY. ADULT CHRISTIAN EDUCATION CLASSES DIGITAL STUDY SESSIONS
848,865159636RR0001,ARMSTRONG BIBLE CHAPEL,ARMSTRONGBIBLECHAPEL.COM,phone number,email,"Sunday worship services, Christian education, Bible studies, community meetings, church meetings, youth activities, weddings, funeral services, community garden, piano lessons, meetings for community service organizations, concerts."
849,865247456RR0001,ALTA VISTA BAPTIST CHURCH,WWW.ALTAVISTABAPTIST.ORG,phone number,email,"- Church Ministry with multiple services per week - Sunday Morning service and children's learning programs - Ministry support for men, women, married, singles, teens - Women's Connection Ministry - Men's Connection Ministry - Community support (Food Cupboard, donations, etc) - Youth Ministry - Summer Children's camp - Seniors program - Counselling Services - Support religious growth through service opportunities"
850,865363881RR0001,ALL NATIONS BIBLE CHURCH,WWW.ANBC.CA,phone number,email,"CHRISTIAN RELIGIOUS TEACHING AND HELP NEW IMMIGRANTS TO SETTLE THEM, PROGRAMS FOR SENIORS, CHILDREN AND FAMILIES"
851,865470298RR0001,AGAPE CHINESE CHRISTIAN CHURCH,AGAPECHURCH.CA,phone number,email,Weekly adults Sunday School
852,865563118RR0001,ANCHOR BAPTIST CHURCH,ANCHOREDINJESUS.COM,phone number,email,RU (REFORMERS UNANIMOUS) MINISTRY
853,865730444RR0001,ASSEMBLIES OF THE LORD JESUS CHRIST CANADA INC.,,phone number,email,"PROMOTE + SUPPORT NEW CHURCHES IN MINISTRY ENCOURAGE + SUPPORT THOSE IN MINISTRY , PROMOTING SELF-EDUCATION AND BROADENING OF THEIR MINISTRY BASE TO INCLUDE ALL PEOPLES."
854,866245467RR0001,ASCENSION OF OUR LORD UKRAINIAN CATHOLIC CHURCH OF SWAN PLAIN,,phone number,email,"THE PURPOSE OF THE CHARITY IS FOR THE ADVANCEMENT OF THE SPIRITUAL TEACHINGS OF THE UKRAINIAN GREEK CATHOLIC CHURCH. DURING THE YEAR THE CHARITY WILL CONTINUE TO MAINTAIN BUILDINGS, FACILITIES AND GROUNDS (INCLUDING CEMETERY) THAT ARE USED FOR RELIGIOUS AND SPIRITUAL SERVICES WORSHIP; EDUCATION OF YOUTH. THE CHARITY ALSO SUPPORTS CLERGY WHO PROVIDE THESE SERVICES DURING THE YEAR. THE CHARITY SPONSORED EDUCATION PROGRAMS FOR THE CHILDREN AND YOUTH."
855,866781552RR0001,AARON HOUSE MINISTRIES,AARONHOUSECHURCH.COM,phone number,email,"Sunday Services, Men and women's outreach assistance, counseling, helps where needed."
856,866863483RR0001,A CASE OF FAITH MINISTRIES,WWW.ACOFM.ORG,phone number,email,
857,866893811RR0001,AMEN AND PRAISE MINISTRIES,WWW.PILLAR-RESTORATION.ORG,phone number,email,"PREACHING, TEACHING, AND MENTORING YOUTH AND ADULTS. GIVING MATERIAL AND SPIRITUAL SUPPORT TO THE POOR & MARGINALIZED"
858,867542698RR0001,Assemblée Vie Nouvelle Beauce-Bellechasse,,phone number,email,"ENSEIGNEMENT BIBLIQUE, AIDE AUX DÉMUNIS ET FAMILLE EN DIFFICULTÉS"
859,867571044RR0001,ALL SAINTS-ROMANIAN ORTHODOX PARISH OF TORONTO,WWW.TOTISFINTII.COM,phone number,email,"WORSHIPS EVERY SUNDAYS AND OTHER IMPORTANT HOLY DAYS, ANNUAL BLESSING OF HOMES, BETWEEN CHRISTMAS AND EPIPHANY, ACCORDING WITH THE ORTHODOX SACRAMENTS, WEEKLY PARISH BULLETIN, COMMUNITY PARTIES. FESTIVAL DEDICATED TO THE CHURCH'S PATRONS"
860,867610024RR0001,ASSOCIATION CHRETIENNE PHILIPPINE INTERNATIONALE,WWW.ICFCANADA.NET,phone number,email,"POUR FINS CHARITABLE, SENSIBILISER DES CHRÉTIENS À LEUR DEVOIRS ET RESPONSABILITÉS"
861,867619058RR0001,ALBERTON-ELMSDALE PASTORAL CHARGE,,phone number,email,4. WE HOLD MUSIC EVENUNGS EVERY THURSDAY EVENING. 5. WE DONATE FUNDS TO MISSION + SERVICE FUNDS YEARLY. 6. WE HAVE PASTORAL CARE AND CHURCH SERVICES AT HOSPITAL + LONG TERM CARE FACILITIES. 7. WE HAVE OFFICIAL BOARD MEETINGS THE THIRD WEDNESDAY OF EVERY MONTH. 8. WE HAVE BIBLE STUDY GROUPS THAT MEET THROUGHOUT THE YEAR.
862,867876906RR0001,ABBOTSFORD COMMUNITY CHURCH,WWW.ABBOTSFORDCOMMUNITYCHURCH.ORG,phone number,email,Meal assistance program to Fraser Valley Flood victims.
863,867995771RR0001,ANGLICAN PARISH OF TYENDINAGA,www.parishoftyenindaga.com,phone number,email,"WE OPERATE A VARIETY OF CHARITABLE AND PASTORAL ACTIVITIES AT THE CONGREGATIONAL AND PARISH LEVELS, INCLUDING SUPPORT OF THE ANGLICAN CHURCH OF CANADA WITHIN THE DIOCESE OF ONTARIO AND CANADA - WE CONDUCT WORSHIP SERVICES A MINIMUM OF ONCE A WEEK AT ALL SAINTS - WE PROVIDE PASTORAL CARE - WE PROVIDE MINISTRY FOR PARISHIONERS AND LOCAL RESIDENTS OF THE COMMUNITY ON AN ON-GOING BASIS - WE COLLABORATE WITH LOCAL ORGANIZATIONS SUCH AS THE FOOD BANK AND VARIOUS FIRST NATIONS MINISTRIES - WE PROVIDE MEETING SPACE FOR LOCAL ORGANIZATIONS SUCH AS ALCOHOLICS ANONYMOUS - WE OPERATE AN ON-GOING CHRISTIAN EDUCATION PROGRAM, INCLUDING BIBLE STUDIES AND DISCUSSION GROUPS - OUR MUSIC MINISTRY INCLUDES A HAND-BALL CHOIR USING BALLS GIVEN TO US BY THE QUEEN SEWING AND DISTRIBUTION OF PRAYER QUILTS TO SICK PEOPLE TO DEMONSTRATE COMPASSION AND PROVIDE COMFORT"
864,868014952RR0001,ASSOCIATION D'ÉGLISES RÉFORMÉES BAPTISTES DU QUÉBEC,,phone number,email,"PROMOUVOIR LA FOI CHRÉTIENNE - IMPLANTER DES ÉGLISE DE MÊME CONFESSION RELIGIEUSE - OPÉRER UN ORGANE DE COMMUNICATION RADIOPHONIQUE CFOI.FM - AFFERMIR LES PASTEURS, LES CONGRÉGATIONS DES ÉGLISES ET LES OEUVRES MISSIONNAIRES."
865,868104985RR0001,Assemblée évangélique de la Haute-Mauricie,,phone number,email,"1. Organiser, administrer et maintenir une Église fonctionnant selon le modèle du Nouveau Testament. 2. Propager l'Évangile. 3. Enseigner la Bible et encourager le développement et la mise en pratique de la foi chrétienne. 4. Soutenir financièrement des prédicateurs, missionnaires et étudiants en théologie. 5. Célébrer des mariages et organiser des funérailles. 6. Collaborer avec et aider d'autres Assemblées, Églises ou organismes dont les objets sont, en totalité ou en partie, semblables à ceux de l'Assemblée."
866,868238346RR0001,ANTIOCH COMMUNITY CHURCH,,phone number,email,"WORSHIPPING GOD AND SPREAD CHRISTIAN GOSPEL IN THE COMMUNITY. PROVIDING SUNDAY SERVICES AND PRAYER MEETINGS. PROVIDING FELLOWSHIP, CHRISTIAN EDUCATION AND MISSIONARY ACTIVITIES."
